Category,Subcategory,Title,URL,MotionID
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,"Subcomisión relativa al régimen y la financiación de los partidos políticos, la imparcialidad e independencia de autoridades independientes y la protección de los denunciantes de los casos de corrupción.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=154/000008,154/000008
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Subcomisión para la reforma electoral.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=154/000010,154/000010
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Subcomisión para el estudio y elaboración de propuestas de política de aguas en coherencia con los retos del cambio climático.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=154/000012,154/000012
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Propuesta de creación de una Comisión permanente de Seguimiento y Evaluación de los Acuerdos del Pacto de Toledo.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000004,155/000004
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Propuesta de creación de una Comisión permanente sobre Seguridad Vial y Movilidad Sostenible.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000005,155/000005
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Propuesta de creación de una Comisión permanente para las Políticas Integrales de la Discapacidad.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000006,155/000006
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Propuesta de creación de una Comisión permanente para el Estudio del Cambio Climático.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000007,155/000007
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,Propuesta de creación de una Comisión permanente de Derechos de la Infancia y Adolescencia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000008,155/000008
"Comisiones, subcomisiones y ponencias",Funciones de las Comisiones.,"Propuesta de creación de una Comisión permanente para la auditoría de la calidad democrática, la lucha contra la corrupción y las reformas institucionales y legales.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000009,155/000009
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Propuesta de creación de una Comisión Mixta de Control Parlamentario de la Corporación RTVE y sus Sociedades.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000010,155/000010
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Propuesta de creación de una Comisión Mixta para el Estudio del Problema de las Drogas.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000011,155/000011
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de seguimiento y evaluación de los acuerdos del Pacto de Estado en materia de Violencia de Género.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=155/000013,155/000013
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Comisión de Investigación sobre la utilización partidista en el Ministerio del Interior, bajo el mandato del Ministro Fernández Díaz, de los efectivos, medios y recursos del Departamento y de las Fuerzas y Cuerpos de Seguridad del Estado con fines políticos.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000001,156/000001
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación sobre las posibles responsabilidades derivadas de la actuación y gestión de las entidades financieras durante la crisis financiera.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000012,156/000012
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Comisión de Investigación para esclarecer las irregularidades en la salida a bolsa de Bankia, y por qué los responsables del Banco de España y de la Comisión Nacional del Mercado de Valores, encargados de supervisar la constitución y salida a bolsa de BFA-Bankia, autorizaron la operación a pesar de conocer su inviabilidad.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000014,156/000014
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación sobre el proceso de nacionalización y saneamiento del grupo financiero BFA-Bankia.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000015,156/000015
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación relativa a la presunta financiación ilegal del Partido Popular.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000016,156/000016
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Comisión de Investigación sobre las posibles responsabilidades políticas derivadas de las irregularidades del proceso de adjudicación, financiación, construcción e indemnización del almacén de gas Castor.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000019,156/000019
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación sobre las causas del accidente ferroviario ocurrido en Santiago el 24 de julio de 2013.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000020,156/000020
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación para esclarecer las causas del accidente ferroviario del Alvia ocurrido en Santiago de Compostela el 24 de julio de 2013 y el sistema de seguridad.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000021,156/000021
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación relativa al accidente del vuelo JK 5022 de Spanair.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000024,156/000024
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Solicitud de creación de una Comisión de Investigación relativa a las presuntas irregularidades cometidas por el Instituto de Derecho Público desde su creación en diciembre de 2001 por Acuerdo de la Comisión Gestora de la Universidad Rey Juan Carlos el 12 de diciembre del citado año.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=156/000030,156/000030
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión, en el seno de la Comisión de Defensa, para el estudio del régimen profesional de los militares de tropa y marinería de las Fuerzas Armadas.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000009,158/000009
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión, en el seno de la Comisión de Cultura, para la elaboración de un Estatuto del Artista.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000014,158/000014
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión, en el seno de la Comisión de Justicia, para el estudio y definición de una Estrategia Nacional de Justicia.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000022,158/000022
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión, en el seno de la Comisión de Igualdad, para un Pacto de Estado en materia de Violencia de Género.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000026,158/000026
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión, en el seno de la Comisión de Educación y Deporte, para la elaboración de un gran Pacto de Estado Social y Político por la Educación.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000027,158/000027
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Propuesta de creación de una Subcomisión para el estudio de la reforma del Régimen Especial de Trabajadores por Cuenta Propia o Autónomos (RETA).,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000031,158/000031
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Propuesta de creación de una Subcomisión relativa al régimen y la financiación de los partidos políticos, la imparcialidad e independencia de autoridades independientes y la protección de los denunciantes de los casos de corrupción.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000032,158/000032
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,Propuesta de creación de una Subcomisión para la reforma electoral.,https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000037,158/000037
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión, en el seno de la Comisión de Agricultura, Alimentación y Medio Ambiente, para el estudio y elaboración de propuestas de política de aguas en coherencia con los retos del cambio climático.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000045,158/000045
"Comisiones, subcomisiones y ponencias",Solicitud de creación de Comisión permanente,"Solicitud de creación de una Subcomisión de Movilidad Sostenible, en el seno de la Comisión sobre Seguridad Vial y Movilidad Sostenible, al objeto de elaborar un informe sobre la movilidad en nuestro país.",https://www.congreso.es/es/busqueda-de-iniciativas?p_p_id=iniciativas&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_iniciativas_mode=mostrarDetalle&_iniciativas_legislatura=XII&_iniciativas_id=158/000048,158/000048
